dish washer,electric space heater,electric stove,fridge,microwave,washer dryer,main,timestamp
2.0,0.0,0.6,426.0,4.0,0.4,596.3259887694,2025-01-01 00:02:45
2.0,0.0,0.8,426.4,4.0,0.4,596.1600097656,2025-01-01 00:02:50
2.0,0.0,0.6,426.2,4.0,0.8,595.8339965818001,2025-01-01 00:02:55
2.0,0.0,0.8,426.0,4.0,0.2,595.9480102539999,2025-01-01 00:03:00
2.0,0.0,1.0,426.0,4.0,0.2,595.5219848634,2025-01-01 00:03:05
2.0,0.0,0.8,426.0,4.0,0.4,595.4899780276,2025-01-01 00:03:10
2.0,0.0,0.4,426.0,4.0,1.0,595.1719848634,2025-01-01 00:03:15
2.0,0.0,0.6,426.0,4.0,0.8,595.0459960938,2025-01-01 00:03:20
2.0,0.0,0.8,426.4,4.0,0.4,595.2900024414,2025-01-01 00:03:25
2.0,0.0,0.8,427.0,4.0,0.4,598.9759765624,2025-01-01 00:03:30
2.0,0.0,0.2,427.0,4.0,0.0,597.9659912106,2025-01-01 00:03:35
2.0,0.0,0.8,426.8,4.0,0.2,598.084008789,2025-01-01 00:03:40
2.0,0.0,1.0,426.8,4.0,0.4,597.8760009768,2025-01-01 00:03:45
2.0,0.0,0.6,426.8,4.0,0.2,597.866003418,2025-01-01 00:03:50
2.0,0.0,0.6,426.4,4.0,0.2,596.5280029298,2025-01-01 00:03:55
2.0,0.0,1.0,426.0,4.0,0.6,596.4180053712,2025-01-01 00:04:00
2.0,0.0,0.8,426.0,4.0,0.2,596.1799804688001,2025-01-01 00:04:05
2.0,0.0,0.8,426.0,4.0,0.2,595.7199951174,2025-01-01 00:04:10
2.0,0.0,0.8,426.0,4.0,0.2,595.914001465,2025-01-01 00:04:15
2.0,0.0,0.8,425.6,4.0,0.4,595.8099975584,2025-01-01 00:04:20
2.0,0.0,0.8,426.0,4.0,0.6,595.6200073244,2025-01-01 00:04:25
2.0,0.0,0.6,426.0,4.0,0.4,596.2520141604,2025-01-01 00:04:30
2.0,0.0,0.8,426.0,4.0,0.0,596.3600097658,2025-01-01 00:04:35
2.0,0.0,1.0,426.0,4.0,0.8,597.7220092772001,2025-01-01 00:04:40
2.0,0.0,0.4,426.0,4.0,0.4,598.834020996,2025-01-01 00:04:45
2.0,0.0,0.6,426.0,4.0,0.6,596.801989746,2025-01-01 00:04:50
2.0,0.0,0.8,426.0,4.0,0.6,598.6959838867999,2025-01-01 00:04:55
2.0,0.0,1.0,426.0,4.0,0.4,596.8039916992,2025-01-01 00:05:00
2.0,0.0,1.0,426.0,4.0,0.4,595.7199951172,2025-01-01 00:05:05
2.0,0.0,1.0,425.8,4.0,0.2,595.1280151366,2025-01-01 00:05:10
2.0,0.0,0.6,426.0,4.0,0.2,595.2159912110001,2025-01-01 00:05:15
2.0,0.0,0.4,426.0,4.0,0.6,595.4879760739999,2025-01-01 00:05:20
0.8,0.0,0.4,174.6,4.0,0.2,342.5719940186,2025-01-01 00:05:25
0.0,0.0,0.0,7.0,4.0,0.0,174.6619903564,2025-01-01 00:05:30
0.0,0.0,0.0,7.0,4.0,0.0,175.041998291,2025-01-01 00:05:35
0.0,0.0,0.0,7.0,4.0,0.0,174.4479980468,2025-01-01 00:05:40
0.0,0.0,0.0,7.0,4.0,0.0,174.5219970704,2025-01-01 00:05:45
0.0,0.0,0.0,7.0,4.0,0.0,175.7420013426,2025-01-01 00:05:50
0.0,0.0,0.0,7.0,4.0,0.0,175.7480072022,2025-01-01 00:05:55
0.0,0.0,0.0,7.0,4.0,0.0,175.2900024412,2025-01-01 00:06:00
0.0,0.0,0.0,7.0,4.0,0.0,176.7399993894,2025-01-01 00:06:05
0.0,0.0,0.0,7.0,4.0,0.0,175.9579986574,2025-01-01 00:06:10
0.0,0.0,0.0,7.0,4.0,0.0,174.9279968262,2025-01-01 00:06:15
0.0,0.0,0.0,7.0,4.0,0.0,174.396002197,2025-01-01 00:06:20
0.0,0.0,0.0,7.0,4.0,0.0,174.45599975579998,2025-01-01 00:06:25
0.0,0.0,0.0,7.0,4.0,0.0,174.847994995,2025-01-01 00:06:30
0.0,0.0,0.0,7.0,4.0,0.0,174.2440063476,2025-01-01 00:06:35
0.0,0.0,0.0,7.0,4.0,0.0,174.5700042724,2025-01-01 00:06:40
0.0,0.0,0.0,7.0,4.0,0.0,174.4880035402,2025-01-01 00:06:45
0.0,0.0,0.0,7.0,4.0,0.0,174.52200012219998,2025-01-01 00:06:50
0.0,0.0,0.0,7.0,4.0,0.0,174.65999450680002,2025-01-01 00:06:55
0.0,0.0,0.0,7.0,4.0,0.0,176.3739990236,2025-01-01 00:07:00
0.0,0.0,0.0,7.0,4.0,0.0,177.069998169,2025-01-01 00:07:05
0.0,0.0,0.0,7.0,4.0,0.0,175.9000030518,2025-01-01 00:07:10
0.0,0.0,0.0,7.0,4.0,0.0,175.3559936522,2025-01-01 00:07:15
0.0,0.0,0.0,7.0,4.0,0.0,175.414001465,2025-01-01 00:07:20
0.0,0.0,0.0,7.0,4.0,0.0,174.4980041502,2025-01-01 00:07:25
0.0,0.0,0.0,7.0,4.0,0.0,174.7879974366,2025-01-01 00:07:30
0.0,0.0,0.0,7.0,4.0,0.0,174.7579986572,2025-01-01 00:07:35
0.0,0.0,0.0,7.0,4.0,0.0,174.08400268539998,2025-01-01 00:07:40
0.0,0.0,0.0,7.0,4.0,0.0,174.14400024399998,2025-01-01 00:07:45
0.0,0.0,0.0,7.0,4.0,0.0,174.1699951174,2025-01-01 00:07:50
0.0,0.0,0.0,7.0,4.0,0.0,174.464001465,2025-01-01 00:07:55
0.0,0.0,0.0,7.0,4.0,0.0,174.02999572779999,2025-01-01 00:08:00
0.0,0.0,0.0,7.0,4.0,0.0,174.52999877940002,2025-01-01 00:08:05
0.0,0.0,0.0,7.0,4.0,0.0,175.54600219740001,2025-01-01 00:08:10
0.0,0.0,0.0,7.0,4.0,0.0,176.94400329599998,2025-01-01 00:08:15
0.0,0.0,0.0,7.0,4.0,0.0,175.5579986574,2025-01-01 00:08:20
0.0,0.0,0.0,7.0,4.0,0.0,175.0340087892,2025-01-01 00:08:25
0.0,0.0,0.0,7.0,4.0,0.0,176.1679992674,2025-01-01 00:08:30
0.0,0.0,0.0,7.0,4.0,0.0,174.1100006102,2025-01-01 00:08:35
0.0,0.0,0.0,7.0,4.0,0.0,174.2179992676,2025-01-01 00:08:40
0.0,0.0,0.0,7.0,4.0,0.0,174.5139984132,2025-01-01 00:08:45
0.0,0.0,0.0,7.0,4.0,0.0,174.0759979248,2025-01-01 00:08:50
0.0,0.0,0.0,7.0,4.0,0.0,174.2939971924,2025-01-01 00:08:55
0.0,0.0,0.0,7.0,4.0,0.0,174.04199523920002,2025-01-01 00:09:00
0.0,0.0,0.0,7.0,4.0,0.0,174.1500000002,2025-01-01 00:09:05
0.0,0.0,0.0,7.0,4.0,0.0,174.887994385,2025-01-01 00:09:10
0.0,0.0,0.0,7.0,4.0,0.0,174.7239990234,2025-01-01 00:09:15
0.0,0.0,0.0,7.0,4.0,0.0,176.5820007324,2025-01-01 00:09:20
0.0,0.0,0.0,7.0,4.0,0.0,174.985998535,2025-01-01 00:09:25
0.0,0.0,0.0,7.0,4.0,0.0,175.69200439440002,2025-01-01 00:09:30
0.0,0.0,0.0,7.0,4.0,0.0,176.01400451659998,2025-01-01 00:09:35
0.0,0.0,0.0,7.0,4.0,0.0,175.9040008546,2025-01-01 00:09:40
0.0,0.0,0.0,7.0,4.0,0.0,176.080001831,2025-01-01 00:09:45
0.0,0.0,0.0,7.0,4.0,0.0,174.1240020752,2025-01-01 00:09:50
0.0,0.0,0.0,7.0,4.0,0.0,174.4099975588,2025-01-01 00:09:55
0.0,0.0,0.0,7.0,4.0,0.0,174.65,2025-01-01 00:10:00
0.0,0.0,0.0,7.0,4.0,0.0,174.1120025638,2025-01-01 00:10:05
0.0,0.0,0.0,7.0,4.0,0.0,174.2019989012,2025-01-01 00:10:10
0.4,0.0,0.4,111.6,4.0,0.5,283.458001709,2025-01-01 00:10:15
1.0,0.0,0.0,242.0,4.0,0.0,411.8779846194,2025-01-01 00:10:20
1.0,0.0,0.0,218.4,4.0,0.0,387.4800109864,2025-01-01 00:10:25
0.8,0.0,0.0,219.0,4.0,0.0,388.2460021974,2025-01-01 00:10:30
0.6,0.0,0.0,221.6,4.0,0.0,391.0079956056,2025-01-01 00:10:35
0.8,0.0,0.0,218.6,4.0,0.0,387.555999756,2025-01-01 00:10:40
0.6,0.0,0.0,217.2,4.0,0.0,387.05,2025-01-01 00:10:45
0.6,0.0,0.0,214.4,4.0,0.0,383.5919982908,2025-01-01 00:10:50
0.8,0.0,0.0,213.2,4.0,0.0,382.654003906,2025-01-01 00:10:55
0.4,0.0,0.0,212.0,4.0,0.0,381.0640014648,2025-01-01 00:11:00
0.2,0.0,0.0,211.8,4.0,0.0,379.9820068358,2025-01-01 00:11:05
0.6,0.0,0.0,211.2,4.0,0.0,379.5459960938,2025-01-01 00:11:10
0.0,0.0,0.0,209.4,4.0,0.0,378.5420043946,2025-01-01 00:11:15
0.8,0.0,0.0,209.2,4.0,0.0,376.8039916992,2025-01-01 00:11:20
0.4,0.0,0.0,208.8,4.0,0.0,376.3239990236,2025-01-01 00:11:25
0.6,0.0,0.0,207.2,4.0,0.0,375.469995117,2025-01-01 00:11:30
0.4,0.0,0.0,207.6,4.0,0.0,375.2780029298,2025-01-01 00:11:35
0.2,0.0,0.0,206.6,4.0,0.0,374.8860046386,2025-01-01 00:11:40
0.6,0.0,0.0,205.6,4.0,0.0,375.24000244160004,2025-01-01 00:11:45
0.4,0.0,0.0,204.0,4.0,0.0,374.5280029298,2025-01-01 00:11:50
0.2,0.0,0.0,205.4,4.0,0.0,374.1320007324,2025-01-01 00:11:55
0.6,0.0,0.0,204.2,4.0,0.0,372.9359985354,2025-01-01 00:12:00
0.2,0.0,0.0,203.0,4.0,0.0,372.86600952140003,2025-01-01 00:12:05
0.0,0.0,0.0,203.2,4.0,0.0,372.0879943848,2025-01-01 00:12:10
0.8,0.0,0.0,202.8,4.0,0.0,371.4720092772,2025-01-01 00:12:15
0.4,0.0,0.0,202.4,4.0,0.0,371.1560119628,2025-01-01 00:12:20
0.0,0.0,0.0,200.8,4.0,0.0,370.9259948728,2025-01-01 00:12:25
0.2,0.0,0.0,201.6,4.0,0.0,370.6380126954,2025-01-01 00:12:30
0.2,0.0,0.0,201.4,4.0,0.0,369.8820007326,2025-01-01 00:12:35
0.4,0.0,0.0,200.8,4.0,0.0,369.64999389620004,2025-01-01 00:12:40
0.4,0.0,0.0,200.6,4.0,0.0,368.77800292940003,2025-01-01 00:12:45
0.2,0.0,0.0,200.2,4.0,0.0,368.9840087892,2025-01-01 00:12:50
0.6,0.0,0.0,199.6,4.0,0.0,370.596002197,2025-01-01 00:12:55
0.8,0.0,0.0,199.6,4.0,0.0,370.3099914554,2025-01-01 00:13:00
0.2,0.0,0.0,199.2,4.0,0.0,368.52200317380004,2025-01-01 00:13:05
0.0,0.0,0.0,198.8,4.0,0.0,368.52400512680003,2025-01-01 00:13:10
0.0,0.0,0.0,199.6,4.0,0.0,368.2539916992,2025-01-01 00:13:15
0.6,0.0,0.0,198.6,4.0,0.0,366.8940063476,2025-01-01 00:13:20
0.2,0.0,0.0,198.4,4.0,0.0,367.2760009766,2025-01-01 00:13:25
0.2,0.0,0.0,198.0,4.0,0.0,366.3200012208,2025-01-01 00:13:30
0.0,0.0,0.0,196.8,4.0,0.0,365.746014404,2025-01-01 00:13:35
0.0,0.0,0.0,197.6,4.0,0.0,366.05200195320003,2025-01-01 00:13:40
0.0,0.0,0.0,197.4,4.0,0.0,366.0219970706,2025-01-01 00:13:45
0.4,0.0,0.0,196.4,4.0,0.0,365.49801025380003,2025-01-01 00:13:50
0.0,0.0,0.0,197.0,4.0,0.0,365.22999267579996,2025-01-01 00:13:55
0.4,0.0,0.0,197.0,4.0,0.0,364.9539978026,2025-01-01 00:14:00
0.4,0.0,0.0,196.4,4.0,0.0,366.1140014648,2025-01-01 00:14:05
0.0,0.0,0.0,195.2,4.0,0.0,366.73799438460003,2025-01-01 00:14:10
0.0,0.0,0.0,196.0,4.0,0.0,364.9079956054,2025-01-01 00:14:15
0.4,0.0,0.0,195.6,4.0,0.0,365.1220031738,2025-01-01 00:14:20
0.0,0.0,0.0,194.6,4.0,0.0,365.2980041506,2025-01-01 00:14:25
0.0,0.0,0.0,195.4,4.0,0.0,364.1080078126,2025-01-01 00:14:30
0.0,0.0,0.0,194.8,4.0,0.0,363.331994629,2025-01-01 00:14:35
0.4,0.0,0.0,195.0,4.0,0.0,363.2739929198,2025-01-01 00:14:40
0.2,0.0,0.0,194.8,4.0,0.0,362.7980041504,2025-01-01 00:14:45
0.2,0.0,0.0,194.4,4.0,0.0,362.8519958498,2025-01-01 00:14:50
0.2,0.0,0.0,194.4,4.0,0.0,362.7999938964,2025-01-01 00:14:55
0.2,0.0,0.0,193.2,4.0,0.0,362.0359985352,2025-01-01 00:15:00
0.0,0.0,0.0,194.0,4.0,0.0,362.37800292960003,2025-01-01 00:15:05
0.0,0.0,0.0,193.4,4.0,0.0,362.388006592,2025-01-01 00:15:10
0.0,0.0,0.0,192.6,4.0,0.0,363.205993652,2025-01-01 00:15:15
0.0,0.0,0.0,192.4,4.0,0.0,362.0399902346,2025-01-01 00:15:20
0.4,0.0,0.0,193.4,4.0,0.0,362.8439941406,2025-01-01 00:15:25
0.2,0.0,0.0,193.0,4.0,0.0,361.8220031738,2025-01-01 00:15:30
0.2,0.0,0.0,192.4,4.0,0.0,362.2239990234,2025-01-01 00:15:35
0.0,0.0,0.0,193.2,4.0,0.0,360.719995117,2025-01-01 00:15:40
0.2,0.0,0.0,193.0,4.0,0.0,360.41399536119997,2025-01-01 00:15:45
0.0,0.0,0.0,191.6,4.0,0.0,360.2639953616,2025-01-01 00:15:50
0.2,0.0,0.0,190.4,4.0,0.0,359.809991455,2025-01-01 00:15:55
0.0,0.0,0.0,191.6,4.0,0.0,359.7020019528,2025-01-01 00:16:00
0.2,0.0,0.0,191.6,4.0,0.0,360.0499938964,2025-01-01 00:16:05
0.0,0.0,0.0,191.6,4.0,0.0,359.1800048828,2025-01-01 00:16:10
0.0,0.0,0.0,190.6,4.0,0.0,358.85799560559997,2025-01-01 00:16:15
0.0,0.0,0.0,191.2,4.0,0.0,359.2039978026,2025-01-01 00:16:20
0.2,0.0,0.0,190.2,4.0,0.0,360.3320007322,2025-01-01 00:16:25
0.0,0.0,0.0,189.4,4.0,0.0,360.6839965818,2025-01-01 00:16:30
0.2,0.0,0.0,190.2,4.0,0.0,359.9420043944,2025-01-01 00:16:35
0.2,0.0,0.0,189.6,4.0,0.0,360.8500000002,2025-01-01 00:16:40
0.0,0.0,0.0,190.0,4.0,0.0,360.218005371,2025-01-01 00:16:45
0.2,0.0,0.0,189.0,4.0,0.0,359.037994385,2025-01-01 00:16:50
0.0,0.0,0.0,189.2,4.0,0.0,359.1580078126,2025-01-01 00:16:55
0.0,0.0,0.0,189.2,4.0,0.0,359.59400024400003,2025-01-01 00:17:00
0.2,0.0,0.0,189.0,4.0,0.0,359.2839965822,2025-01-01 00:17:05
0.0,0.0,0.0,187.8,4.0,0.0,357.48000488260004,2025-01-01 00:17:10
0.0,0.0,0.0,188.8,4.0,0.0,357.274005127,2025-01-01 00:17:15
0.0,0.0,0.0,187.0,4.0,0.0,357.1460021972,2025-01-01 00:17:20
0.0,0.0,0.0,187.4,4.0,0.0,357.6019958494,2025-01-01 00:17:25
0.0,0.0,0.0,187.8,4.0,0.0,357.0799987794,2025-01-01 00:17:30
0.0,0.0,0.0,187.8,4.0,0.0,358.5959960938,2025-01-01 00:17:35
0.0,0.0,0.0,186.4,4.0,0.0,357.0800048828,2025-01-01 00:17:40
0.0,0.0,0.0,186.8,4.0,0.0,357.232006836,2025-01-01 00:17:45
0.0,0.0,0.0,188.4,4.0,0.0,357.7059997558,2025-01-01 00:17:50
0.0,0.0,0.0,186.8,4.0,0.0,357.2299865722,2025-01-01 00:17:55
0.0,0.0,0.0,185.4,4.0,0.0,355.37199096660004,2025-01-01 00:18:00
0.0,0.0,0.0,186.8,4.0,0.0,355.3579956054,2025-01-01 00:18:05
0.0,0.0,0.0,186.8,4.0,0.0,355.214001465,2025-01-01 00:18:10
0.0,0.0,0.0,187.0,4.0,0.0,355.0780090332,2025-01-01 00:18:15
0.0,0.0,0.0,185.8,4.0,0.0,354.368005371,2025-01-01 00:18:20
0.0,0.0,0.0,185.6,4.0,0.0,354.1620056152,2025-01-01 00:18:25
0.2,0.0,0.0,186.0,4.0,0.0,353.883996582,2025-01-01 00:18:30
0.2,0.0,0.0,184.4,4.0,0.0,354.0899902342,2025-01-01 00:18:35
0.0,0.0,0.0,185.2,4.0,0.0,353.7039978028,2025-01-01 00:18:40
0.0,0.0,0.0,185.0,4.0,0.0,355.2079956052,2025-01-01 00:18:45
0.0,0.0,0.0,185.0,4.0,0.0,354.5639953614,2025-01-01 00:18:50
0.2,0.0,0.0,184.0,4.0,0.0,354.2500000002,2025-01-01 00:18:55
0.0,0.0,0.0,184.2,4.0,0.0,355.2079956054,2025-01-01 00:19:00
0.0,0.0,0.0,184.6,4.0,0.0,354.88800048840005,2025-01-01 00:19:05
0.2,0.0,0.0,185.4,4.0,0.0,353.1820007324,2025-01-01 00:19:10
0.0,0.0,0.0,183.8,4.0,0.0,352.7819885254,2025-01-01 00:19:15
0.0,0.0,0.0,184.6,4.0,0.0,352.88600463859996,2025-01-01 00:19:20
0.4,0.0,0.0,183.6,4.0,0.0,352.6659973144,2025-01-01 00:19:25
0.2,0.0,0.0,184.0,4.0,0.0,352.6380004882,2025-01-01 00:19:30
0.0,0.0,0.0,184.4,4.0,0.0,352.2979919432,2025-01-01 00:19:35
0.0,0.0,0.0,184.4,4.0,0.0,352.7679992676,2025-01-01 00:19:40
0.0,0.0,0.0,184.0,4.0,0.0,352.00599975579996,2025-01-01 00:19:45
0.0,0.0,0.0,183.4,4.0,0.0,352.3140075684,2025-01-01 00:19:50
0.0,0.0,0.0,183.4,4.0,0.0,352.8120056152,2025-01-01 00:19:55
0.0,0.0,0.0,183.6,4.0,0.0,353.2779907226,2025-01-01 00:20:00
0.0,0.0,0.0,183.8,4.0,0.0,352.3599914552,2025-01-01 00:20:05
0.0,0.0,0.0,182.6,4.0,0.0,352.8720031738,2025-01-01 00:20:10
0.0,0.0,0.0,182.0,4.0,0.0,352.0280090334,2025-01-01 00:20:15
0.0,0.0,0.0,146.6,4.0,0.0,350.64399414039997,2025-01-01 00:20:20
0.0,0.0,0.0,6.8,4.0,0.0,174.6220031736,2025-01-01 00:20:25
0.0,0.0,0.0,7.0,4.0,0.0,174.0640045166,2025-01-01 00:20:30
0.0,0.0,0.0,6.4,4.0,0.0,174.33800048819998,2025-01-01 00:20:35
0.0,0.0,0.0,6.8,4.0,0.0,174.9440032958,2025-01-01 00:20:40
0.0,0.0,0.0,6.0,4.0,0.0,174.32000122099998,2025-01-01 00:20:45
0.0,0.0,0.0,6.2,4.0,0.0,174.51999206559998,2025-01-01 00:20:50
0.0,0.0,0.0,6.8,4.0,0.0,175.3120056152,2025-01-01 00:20:55
0.0,0.0,0.0,6.4,4.0,0.0,174.9460021974,2025-01-01 00:21:00
0.0,0.0,0.0,7.0,4.0,0.0,175.8059967042,2025-01-01 00:21:05
0.0,0.0,0.0,6.6,4.0,0.0,176.8740020754,2025-01-01 00:21:10
0.0,0.0,0.0,6.6,4.0,0.0,176.6660003662,2025-01-01 00:21:15
0.0,0.0,0.0,6.2,4.0,0.0,176.98800354,2025-01-01 00:21:20
0.0,0.0,0.0,6.6,4.0,0.0,177.341998291,2025-01-01 00:21:25
0.0,0.0,0.0,6.8,4.0,0.0,175.2839996338,2025-01-01 00:21:30
0.0,0.0,0.0,6.4,4.0,0.0,175.8480041504,2025-01-01 00:21:35
0.0,0.0,0.0,6.8,4.0,0.0,176.0859954834,2025-01-01 00:21:40
0.0,0.0,0.0,6.8,4.0,0.0,175.22600402819998,2025-01-01 00:21:45
0.0,0.0,0.0,7.0,4.0,0.0,175.0999999998,2025-01-01 00:21:50
0.0,0.0,0.0,6.6,4.0,0.0,175.6100006104,2025-01-01 00:21:55
0.0,0.0,0.0,6.6,4.0,0.0,175.7659942626,2025-01-01 00:22:00
0.0,0.0,0.0,6.6,4.0,0.0,176.03799438480002,2025-01-01 00:22:05
0.0,0.0,0.0,6.4,4.0,0.0,176.124002075,2025-01-01 00:22:10
0.0,0.0,0.0,6.6,4.0,0.0,177.06000061039998,2025-01-01 00:22:15
0.0,0.0,0.0,6.6,4.0,0.0,176.9120025636,2025-01-01 00:22:20
0.0,0.0,0.0,6.8,4.0,0.0,177.0040039064,2025-01-01 00:22:25
0.0,0.0,0.0,6.6,4.0,0.0,176.64400024399998,2025-01-01 00:22:30
0.0,0.0,0.0,6.6,4.0,0.0,174.0940002442,2025-01-01 00:22:35
0.0,0.0,0.0,6.6,4.0,0.0,173.17400512720002,2025-01-01 00:22:40
0.0,0.0,0.0,6.6,4.0,0.0,173.0980010988,2025-01-01 00:22:45
0.0,0.0,0.0,6.8,4.0,0.0,173.4460052492,2025-01-01 00:22:50
0.0,0.0,0.0,7.0,4.0,0.0,171.63200378439998,2025-01-01 00:22:55
0.0,0.0,0.0,6.2,4.0,0.0,172.1820007324,2025-01-01 00:23:00
0.0,0.0,0.0,6.6,4.0,0.0,173.6240020752,2025-01-01 00:23:05
0.0,0.0,0.0,6.2,4.0,0.0,172.4660003662,2025-01-01 00:23:10
0.0,0.0,0.0,6.2,4.0,0.0,172.189996338,2025-01-01 00:23:15
0.0,0.0,0.0,6.2,4.0,0.0,172.014001465,2025-01-01 00:23:20
0.0,0.0,0.0,6.2,4.0,0.0,173.2999969482,2025-01-01 00:23:25
0.0,0.0,0.0,6.6,4.0,0.0,172.99000244159998,2025-01-01 00:23:30
0.0,0.0,0.0,6.6,4.0,0.0,173.7260009766,2025-01-01 00:23:35
0.0,0.0,0.0,6.6,4.0,0.0,174.3,2025-01-01 00:23:40
0.0,0.0,0.0,6.2,4.0,0.0,173.9679992676,2025-01-01 00:23:45
0.0,0.0,0.0,6.8,4.0,0.0,172.612008667,2025-01-01 00:23:50
0.0,0.0,0.0,6.4,4.0,0.0,172.36799621580002,2025-01-01 00:23:55
0.0,0.0,0.0,6.6,4.0,0.0,171.817996216,2025-01-01 00:24:00
0.0,0.0,0.0,6.4,4.0,0.0,171.92000122079997,2025-01-01 00:24:05
0.0,0.0,0.0,7.0,4.0,0.0,171.808001709,2025-01-01 00:24:10
0.0,0.0,0.0,6.6,4.0,0.0,172.1260009764,2025-01-01 00:24:15
0.0,0.0,0.0,6.4,4.0,0.0,172.0240020752,2025-01-01 00:24:20
0.0,0.0,0.0,6.6,4.0,0.0,171.82000122059998,2025-01-01 00:24:25
0.0,0.0,0.0,6.2,4.0,0.0,171.7900024412,2025-01-01 00:24:30
0.0,0.0,0.0,6.4,4.0,0.0,173.61399841320002,2025-01-01 00:24:35
0.0,0.0,0.0,6.6,4.0,0.0,173.0040039062,2025-01-01 00:24:40
0.0,0.0,0.0,7.0,4.0,0.0,173.1220092772,2025-01-01 00:24:45
0.0,0.0,0.0,6.2,4.0,0.0,173.439996338,2025-01-01 00:24:50
0.0,0.0,0.0,6.2,4.0,0.0,173.7820068358,2025-01-01 00:24:55
0.0,0.0,0.0,6.4,4.0,0.0,171.6680023192,2025-01-01 00:25:00
0.0,0.0,0.0,6.4,4.0,0.0,171.336001587,2025-01-01 00:25:05
0.0,0.0,0.0,6.2,4.0,0.0,171.7480010988,2025-01-01 00:25:10
0.0,0.0,0.0,6.6,4.0,0.0,171.5700012206,2025-01-01 00:25:15
0.0,0.0,0.0,6.6,4.0,0.0,171.5040008544,2025-01-01 00:25:20
0.0,0.0,0.0,6.8,4.0,0.0,171.9679992678,2025-01-01 00:25:25
0.0,0.0,0.0,6.2,4.0,0.0,171.5279968262,2025-01-01 00:25:30
0.0,0.0,0.0,6.4,4.0,0.0,171.480004883,2025-01-01 00:25:35
0.0,0.0,0.0,6.4,4.0,0.0,171.7599975586,2025-01-01 00:25:40
0.0,0.0,0.0,6.6,4.0,0.0,174.18199768059998,2025-01-01 00:25:45
0.0,0.0,0.0,6.2,4.0,0.0,173.64600524899998,2025-01-01 00:25:50
0.0,0.0,0.0,6.6,4.0,0.0,174.2360015868,2025-01-01 00:25:55
0.0,0.0,0.0,6.6,4.0,0.0,173.5299987792,2025-01-01 00:26:00
0.0,0.0,0.0,6.4,4.0,0.0,173.2979980468,2025-01-01 00:26:05
0.0,0.0,0.0,6.8,4.0,0.0,172.2400024414,2025-01-01 00:26:10
0.0,0.0,0.0,6.6,4.0,0.0,172.2639953614,2025-01-01 00:26:15
