dish washer,electric space heater,electric stove,fridge,microwave,washer dryer,main,timestamp
0.0,0.0,0.0,6.0,4.0,0.0,246.33600463880003,2025-01-01 00:02:25
0.0,0.0,0.0,6.0,4.0,0.0,246.6400024414,2025-01-01 00:02:30
0.0,0.0,0.0,6.0,4.0,0.0,246.82799987779998,2025-01-01 00:02:35
0.0,0.0,0.0,6.0,4.0,0.0,246.3840026856,2025-01-01 00:02:40
0.0,0.0,0.0,6.0,4.0,0.0,246.32200012200002,2025-01-01 00:02:45
0.0,0.0,0.0,6.0,4.0,0.0,246.6460021972,2025-01-01 00:02:50
0.0,0.0,0.0,6.0,4.0,0.0,249.3980041502,2025-01-01 00:02:55
0.0,0.0,0.0,6.0,4.0,0.0,249.835998535,2025-01-01 00:03:00
0.0,0.0,0.0,6.0,4.0,0.0,247.9580017092,2025-01-01 00:03:05
0.0,0.0,0.0,6.0,4.0,0.0,249.46999816899998,2025-01-01 00:03:10
0.0,0.0,0.0,6.0,4.0,0.0,248.66599731460002,2025-01-01 00:03:15
0.0,0.0,0.0,6.0,4.0,0.0,246.2780029298,2025-01-01 00:03:20
0.0,0.0,0.0,6.0,4.0,0.0,246.4059997558,2025-01-01 00:03:25
0.0,0.0,0.0,6.0,4.0,0.0,245.8419982912,2025-01-01 00:03:30
0.0,0.0,0.0,6.0,4.0,0.0,245.9060028076,2025-01-01 00:03:35
0.0,0.0,0.0,6.0,4.0,0.0,246.4280029296,2025-01-01 00:03:40
0.0,0.0,0.0,6.0,4.0,0.0,246.491998291,2025-01-01 00:03:45
0.0,0.0,0.0,6.0,4.0,0.0,246.50400390599998,2025-01-01 00:03:50
0.0,0.0,0.0,6.0,4.0,0.0,245.93000183099997,2025-01-01 00:03:55
0.0,0.0,0.0,6.0,4.0,0.0,246.05,2025-01-01 00:04:00
0.0,0.0,0.0,6.0,4.0,0.0,249.89600524920002,2025-01-01 00:04:05
0.0,0.0,0.0,6.0,4.0,0.0,248.94000244160003,2025-01-01 00:04:10
0.0,0.0,0.0,6.0,4.0,0.0,248.7600036622,2025-01-01 00:04:15
0.0,0.0,0.0,6.0,4.0,0.0,248.2439941408,2025-01-01 00:04:20
0.0,0.0,0.0,6.0,4.0,0.0,250.76600036600001,2025-01-01 00:04:25
0.0,0.0,0.0,6.0,4.0,0.0,246.21400146460002,2025-01-01 00:04:30
0.0,0.0,0.0,6.0,4.0,0.0,246.07399902339998,2025-01-01 00:04:35
0.0,0.0,0.0,6.0,4.0,0.0,245.92999877940002,2025-01-01 00:04:40
0.0,0.0,0.0,6.0,4.0,0.0,245.3900024414,2025-01-01 00:04:45
0.0,0.0,0.0,6.0,4.0,0.0,245.78599548339997,2025-01-01 00:04:50
0.0,0.0,0.0,6.0,4.0,0.0,245.6820007322,2025-01-01 00:04:55
0.0,0.0,0.0,6.0,4.0,0.0,245.2720001222,2025-01-01 00:05:00
0.0,0.0,0.0,6.0,4.0,0.0,244.75999755880002,2025-01-01 00:05:05
0.0,0.0,0.0,6.0,4.0,0.0,245.8520019532,2025-01-01 00:05:10
0.0,0.0,0.0,6.0,4.0,0.0,245.3279937744,2025-01-01 00:05:15
0.0,0.0,0.0,6.0,4.0,0.0,245.9799957276,2025-01-01 00:05:20
0.0,0.0,0.0,6.0,4.0,0.0,246.2459991454,2025-01-01 00:05:25
0.0,0.0,0.0,6.0,4.0,0.0,247.231994629,2025-01-01 00:05:30
0.0,0.0,0.0,6.0,4.0,0.0,246.78199157720002,2025-01-01 00:05:35
0.0,0.0,0.0,6.0,4.0,0.0,244.2199951172,2025-01-01 00:05:40
1.8,0.0,0.2,283.2,4.0,0.6,514.7560180664,2025-01-01 00:05:45
1.0,0.0,0.0,229.6,4.0,0.0,453.8540039062,2025-01-01 00:05:50
0.8,0.0,0.0,220.2,4.0,0.0,444.0140014648,2025-01-01 00:05:55
0.0,0.0,0.0,205.4,4.0,0.0,430.10800781239993,2025-01-01 00:06:00
0.2,0.0,0.0,204.2,4.0,0.0,428.1560058594,2025-01-01 00:06:05
0.2,0.0,0.0,202.8,4.0,0.0,424.8400024412,2025-01-01 00:06:10
1.0,7.8,6.0,200.2,1005.2,0.0,1548.3540527334,2025-01-01 00:06:15
1.0,7.0,6.0,200.0,1559.6,0.0,1987.5380126960001,2025-01-01 00:06:20
1.0,7.0,6.0,198.4,1548.8,0.0,1978.42397461,2025-01-01 00:06:25
0.8,7.0,6.0,197.8,1548.2,0.0,1975.3219970719997,2025-01-01 00:06:30
0.8,7.0,6.0,196.8,1543.4,0.0,1964.93400879,2025-01-01 00:06:35
0.6,7.0,6.0,196.6,1535.4,0.0,1956.11196289,2025-01-01 00:06:40
1.0,7.0,6.0,196.4,1526.2,0.0,1947.3579833979998,2025-01-01 00:06:45
0.8,7.0,6.0,195.0,1520.2,0.0,1932.7199462880003,2025-01-01 00:06:50
0.8,7.0,6.0,195.0,1506.6,0.0,1923.034033204,2025-01-01 00:06:55
1.0,7.0,6.0,195.4,1502.0,0.0,1918.000024416,2025-01-01 00:07:00
0.4,2.8,2.4,193.6,602.4,0.0,1091.7599975578,2025-01-01 00:07:05
0.0,0.0,0.0,193.6,4.0,0.0,493.8880004882,2025-01-01 00:07:10
0.0,0.0,0.0,192.2,4.0,0.0,492.92199096679997,2025-01-01 00:07:15
0.0,0.0,0.0,191.8,4.0,0.0,492.7019958496,2025-01-01 00:07:20
0.0,0.0,0.0,191.6,4.0,0.0,492.33399658199994,2025-01-01 00:07:25
0.0,0.0,0.0,191.6,4.0,0.0,494.68200073240007,2025-01-01 00:07:30
0.0,0.0,0.0,191.2,4.0,0.0,493.25599975579996,2025-01-01 00:07:35
0.0,0.0,0.0,190.8,4.0,0.0,497.130004883,2025-01-01 00:07:40
0.0,0.0,0.0,190.4,4.0,0.0,499.9199951172001,2025-01-01 00:07:45
0.0,0.0,0.0,189.6,4.0,0.0,499.12199096679996,2025-01-01 00:07:50
0.0,0.0,0.0,190.2,4.0,0.0,490.294000244,2025-01-01 00:07:55
0.0,0.0,0.0,188.8,10.4,0.0,495.5140014648,2025-01-01 00:08:00
0.0,0.0,0.0,188.6,4.0,0.0,490.0179931642,2025-01-01 00:08:05
0.0,0.0,0.0,189.8,4.0,0.0,488.80200805659996,2025-01-01 00:08:10
0.0,0.0,0.0,188.4,4.0,0.0,488.46799926739993,2025-01-01 00:08:15
0.0,0.0,0.0,187.4,4.0,0.0,487.72999267579996,2025-01-01 00:08:20
0.2,0.0,0.0,195.2,4.0,0.0,494.2699890138,2025-01-01 00:08:25
0.2,0.0,0.0,195.2,4.0,0.0,494.2759887696,2025-01-01 00:08:30
0.2,0.0,0.0,195.0,4.2,0.0,495.3140075683999,2025-01-01 00:08:35
0.0,0.0,0.0,188.2,4.0,0.0,489.812005615,2025-01-01 00:08:40
0.0,0.0,0.0,189.0,4.2,0.0,488.7780029296,2025-01-01 00:08:45
0.0,0.0,0.0,187.0,4.0,0.0,481.7019958494,2025-01-01 00:08:50
0.0,0.0,0.0,186.2,4.4,0.0,475.64201049799993,2025-01-01 00:08:55
0.0,0.0,0.0,186.4,4.0,0.0,474.34600219719994,2025-01-01 00:09:00
0.2,0.0,0.0,186.2,4.0,0.0,473.13800048840005,2025-01-01 00:09:05
0.0,0.0,0.0,185.8,4.0,0.0,472.93200073259993,2025-01-01 00:09:10
0.0,0.0,0.0,186.0,4.0,0.0,472.575994873,2025-01-01 00:09:15
0.0,0.0,0.0,185.8,4.0,0.0,473.23599243179996,2025-01-01 00:09:20
0.0,0.0,0.0,185.0,4.0,0.0,472.8139953614,2025-01-01 00:09:25
0.0,0.0,0.0,185.6,4.0,0.0,473.34400024400003,2025-01-01 00:09:30
0.0,0.0,0.0,184.6,4.2,0.0,472.97600097659995,2025-01-01 00:09:35
0.2,0.0,0.0,184.6,4.4,0.0,472.61600341800005,2025-01-01 00:09:40
0.0,0.0,0.0,184.4,4.0,0.0,472.50600585940003,2025-01-01 00:09:45
0.0,0.0,0.0,184.2,4.0,0.0,474.01999511699995,2025-01-01 00:09:50
0.0,0.0,0.0,182.6,4.0,0.0,473.2719970704,2025-01-01 00:09:55
0.0,0.0,0.0,6.0,4.0,0.0,305.566003418,2025-01-01 00:10:00
0.0,0.0,0.0,6.0,4.0,0.0,305.858001709,2025-01-01 00:10:05
0.0,0.0,0.0,6.0,4.0,0.0,305.9299987794,2025-01-01 00:10:10
0.0,0.0,0.0,6.0,4.0,0.0,304.0419982912,2025-01-01 00:10:15
0.0,0.0,0.0,6.0,4.0,0.0,302.8380065918,2025-01-01 00:10:20
0.0,0.0,0.0,6.0,4.0,0.0,303.4019958496,2025-01-01 00:10:25
0.0,0.0,0.0,6.0,4.0,0.0,303.0919921876,2025-01-01 00:10:30
0.0,0.0,0.0,6.0,4.0,0.0,303.35,2025-01-01 00:10:35
0.0,0.0,0.0,6.0,4.0,0.0,302.43199462900003,2025-01-01 00:10:40
0.0,0.0,0.0,6.0,4.0,0.0,302.59400024400003,2025-01-01 00:10:45
0.0,0.0,0.0,6.0,4.0,0.0,302.6220092776,2025-01-01 00:10:50
0.0,0.0,0.0,6.0,4.0,0.0,302.4200012206,2025-01-01 00:10:55
0.0,0.0,0.0,6.0,4.4,0.0,303.8019958496,2025-01-01 00:11:00
0.0,0.0,0.0,6.0,4.2,0.0,303.228009033,2025-01-01 00:11:05
0.0,0.0,0.0,6.0,4.0,0.0,305.6819885252,2025-01-01 00:11:10
0.0,0.0,0.0,6.0,4.2,0.0,305.9280029298,2025-01-01 00:11:15
0.0,0.0,0.0,6.0,4.2,0.0,305.8900024416,2025-01-01 00:11:20
0.0,0.0,0.0,6.0,4.6,0.0,303.4420043944,2025-01-01 00:11:25
0.0,0.0,0.0,6.0,4.2,0.0,303.7959960936,2025-01-01 00:11:30
0.0,0.0,0.0,6.0,4.0,0.0,303.4500000002,2025-01-01 00:11:35
0.0,0.0,0.0,6.0,4.0,0.0,304.4440002442,2025-01-01 00:11:40
0.0,0.0,0.0,6.0,4.0,0.0,303.42200317420003,2025-01-01 00:11:45
0.0,0.0,0.0,6.0,4.0,0.0,303.5960021972,2025-01-01 00:11:50
0.0,0.0,0.0,6.0,4.0,0.0,303.1760009766,2025-01-01 00:11:55
0.0,0.0,0.0,6.0,4.0,0.0,302.1379943846,2025-01-01 00:12:00
0.0,0.0,0.0,6.0,4.0,0.0,302.4299987792,2025-01-01 00:12:05
0.0,0.0,0.0,6.0,4.0,0.0,303.5980041504,2025-01-01 00:12:10
0.0,0.0,0.0,6.0,4.0,0.0,303.4080017092,2025-01-01 00:12:15
0.0,0.0,0.0,6.0,4.0,0.0,304.228009033,2025-01-01 00:12:20
0.0,0.0,0.0,6.0,4.0,0.0,305.9519958496,2025-01-01 00:12:25
0.0,0.0,0.0,6.0,4.0,0.0,306.1980041502,2025-01-01 00:12:30
0.0,0.0,0.0,6.0,4.0,0.0,303.8459838864,2025-01-01 00:12:35
0.0,0.0,0.0,6.0,4.0,0.0,303.8339904786,2025-01-01 00:12:40
0.0,0.0,0.0,6.0,4.0,0.0,303.04000244139996,2025-01-01 00:12:45
0.0,0.0,0.0,6.0,4.4,0.0,303.6120056152,2025-01-01 00:12:50
0.0,0.0,0.0,6.0,4.4,0.0,304.01599121099997,2025-01-01 00:12:55
0.0,0.0,0.0,6.2,4.0,0.0,304.8760070802,2025-01-01 00:13:00
0.0,0.0,0.0,6.0,4.2,0.0,304.3719970702,2025-01-01 00:13:05
0.0,0.0,0.0,6.0,4.0,0.0,303.61799926780003,2025-01-01 00:13:10
0.0,0.0,0.0,6.0,4.4,0.0,304.135998535,2025-01-01 00:13:15
0.0,0.0,0.0,6.0,4.0,0.0,304.658001709,2025-01-01 00:13:20
0.0,0.0,0.0,6.0,4.0,0.0,305.4980041502,2025-01-01 00:13:25
0.0,0.0,0.0,6.0,4.2,0.0,306.9120056154,2025-01-01 00:13:30
0.0,0.0,0.0,6.2,4.0,0.0,304.7440063476,2025-01-01 00:13:35
0.0,0.0,0.0,6.0,4.0,0.0,306.209991455,2025-01-01 00:13:40
0.0,0.0,0.0,6.0,4.0,0.0,303.4580078126,2025-01-01 00:13:45
0.0,0.0,0.0,6.0,4.2,0.0,303.37000122079996,2025-01-01 00:13:50
0.0,0.0,0.0,6.2,4.0,0.0,303.1539978028,2025-01-01 00:13:55
0.0,0.0,0.0,6.0,4.2,0.0,303.9219970702,2025-01-01 00:14:00
0.0,0.0,0.0,6.0,4.0,0.0,303.8459960936,2025-01-01 00:14:05
0.0,0.0,0.0,6.0,4.4,0.0,304.3159973144,2025-01-01 00:14:10
0.0,0.0,0.0,6.0,4.0,0.0,303.85999755859996,2025-01-01 00:14:15
0.0,0.0,0.0,6.0,4.0,0.0,304.14199829079996,2025-01-01 00:14:20
0.0,0.0,0.0,6.0,4.4,0.0,303.658001709,2025-01-01 00:14:25
0.0,0.0,0.0,6.0,4.0,0.0,304.96599731460003,2025-01-01 00:14:30
0.0,0.0,0.0,6.0,4.2,0.0,306.9379943848,2025-01-01 00:14:35
0.0,0.0,0.0,6.0,4.0,0.0,306.5579956056,2025-01-01 00:14:40
0.0,0.0,0.0,6.0,4.0,0.0,307.2659973146,2025-01-01 00:14:45
0.0,0.0,0.0,6.0,4.0,0.0,306.4680053712,2025-01-01 00:14:50
0.0,0.0,0.0,6.0,4.0,0.0,303.756011963,2025-01-01 00:14:55
0.0,0.0,0.0,6.0,4.2,0.0,302.7879943848,2025-01-01 00:15:00
0.0,0.0,0.0,6.0,4.2,0.0,303.0880065916,2025-01-01 00:15:05
0.0,0.0,0.0,6.0,4.0,0.0,303.8299926756,2025-01-01 00:15:10
0.0,0.0,0.0,6.0,4.0,0.0,303.5260070798,2025-01-01 00:15:15
0.0,0.0,0.0,6.0,4.4,0.0,305.00600585940003,2025-01-01 00:15:20
0.0,0.0,0.0,6.0,4.0,0.0,305.283996582,2025-01-01 00:15:25
0.0,0.0,0.0,6.0,4.0,0.0,305.2240112304,2025-01-01 00:15:30
0.0,0.0,0.0,6.0,4.2,0.0,304.13400268559997,2025-01-01 00:15:35
0.0,0.0,0.0,6.0,4.0,0.0,306.63600463859996,2025-01-01 00:15:40
0.0,0.0,0.0,6.0,4.0,0.0,307.5199951172,2025-01-01 00:15:45
0.0,0.0,0.0,6.0,4.2,0.0,305.7440002444,2025-01-01 00:15:50
0.0,0.0,0.0,6.0,4.2,0.0,305.866003418,2025-01-01 00:15:55
0.0,0.0,0.0,6.0,4.0,0.0,305.7319946288,2025-01-01 00:16:00
0.0,0.0,0.0,6.0,4.0,0.0,304.9759948732,2025-01-01 00:16:05
0.0,0.0,0.0,6.0,4.0,0.0,304.1840026858,2025-01-01 00:16:10
0.0,0.0,0.0,6.0,4.0,0.0,304.052001953,2025-01-01 00:16:15
0.0,0.0,0.0,6.0,4.4,0.0,304.27400512680003,2025-01-01 00:16:20
0.0,0.0,0.0,6.0,4.0,0.0,304.1919921874,2025-01-01 00:16:25
0.0,0.0,0.0,6.0,4.0,0.0,303.9159912112,2025-01-01 00:16:30
0.0,0.0,0.0,6.0,4.0,0.0,303.6819946288,2025-01-01 00:16:35
0.0,0.0,0.0,6.0,4.0,0.0,303.52599487279997,2025-01-01 00:16:40
0.0,0.0,0.0,6.0,4.0,0.0,303.28800048840003,2025-01-01 00:16:45
0.0,0.0,0.0,6.0,4.0,0.0,305.0260131838,2025-01-01 00:16:50
0.0,0.0,0.0,6.0,4.6,0.0,304.2499938966,2025-01-01 00:16:55
0.0,0.0,0.0,6.0,4.0,0.0,306.6779968262,2025-01-01 00:17:00
0.0,0.0,0.0,6.0,4.0,0.0,307.8200073242,2025-01-01 00:17:05
0.0,0.0,0.0,6.0,4.4,0.0,308.1919921876,2025-01-01 00:17:10
0.0,0.0,0.0,6.0,4.0,0.0,306.8399963378,2025-01-01 00:17:15
0.0,0.0,0.0,6.0,4.2,0.0,306.859991455,2025-01-01 00:17:20
0.0,0.0,0.0,6.0,4.0,0.0,306.41000976559997,2025-01-01 00:17:25
0.0,0.0,0.0,6.0,4.2,0.0,306.2519958496,2025-01-01 00:17:30
0.0,0.0,0.0,6.0,4.2,0.0,306.4820007324,2025-01-01 00:17:35
0.0,0.0,0.0,6.0,4.0,0.0,306.41600341800006,2025-01-01 00:17:40
0.0,0.0,0.0,6.2,4.2,0.0,306.6839965822,2025-01-01 00:17:45
0.0,0.0,0.0,6.0,4.0,0.0,307.0600036622,2025-01-01 00:17:50
0.0,0.0,0.0,6.0,4.0,0.0,306.3799987794,2025-01-01 00:17:55
0.0,0.0,0.0,6.0,4.0,0.0,307.8279968262,2025-01-01 00:18:00
0.0,0.0,0.0,6.0,4.0,0.0,306.86398315400004,2025-01-01 00:18:05
0.0,0.0,0.0,6.0,4.0,0.0,308.391998291,2025-01-01 00:18:10
0.0,0.0,0.0,6.0,4.0,0.0,307.164001465,2025-01-01 00:18:15
0.0,0.0,0.0,6.0,4.2,0.0,306.9719970702,2025-01-01 00:18:20
0.0,0.0,0.0,6.0,4.0,0.0,305.3120056154,2025-01-01 00:18:25
0.0,0.0,0.0,6.0,4.0,0.0,304.1579956056,2025-01-01 00:18:30
0.0,0.0,0.0,6.0,4.0,0.0,303.0220092772,2025-01-01 00:18:35
0.0,0.0,0.0,6.0,4.0,0.0,302.81199951179997,2025-01-01 00:18:40
0.0,0.0,0.0,6.0,4.0,0.0,303.16600341779997,2025-01-01 00:18:45
0.0,0.0,0.0,6.0,4.0,0.0,302.9359985352,2025-01-01 00:18:50
0.0,0.0,0.0,6.0,4.0,0.0,303.0520019532,2025-01-01 00:18:55
0.0,0.0,0.0,6.0,4.0,0.0,302.9140014652,2025-01-01 00:19:00
0.0,0.0,0.0,6.0,4.0,0.0,302.6959960936,2025-01-01 00:19:05
0.0,0.0,0.0,6.0,4.0,0.0,305.11199951180004,2025-01-01 00:19:10
0.0,0.0,0.0,6.0,4.0,0.0,304.6620117188,2025-01-01 00:19:15
0.0,0.0,0.0,6.0,4.0,0.0,306.116003418,2025-01-01 00:19:20
0.0,0.0,0.0,6.0,4.0,0.0,305.6519958496,2025-01-01 00:19:25
0.0,0.0,0.0,6.0,4.0,0.0,306.305999756,2025-01-01 00:19:30
0.0,0.0,0.0,6.0,4.0,0.0,303.8679992678,2025-01-01 00:19:35
0.0,0.0,0.0,6.0,4.2,0.0,303.5479980468,2025-01-01 00:19:40
0.0,0.0,0.0,6.0,4.0,0.0,303.3119934082,2025-01-01 00:19:45
0.0,0.0,0.0,6.0,4.0,0.0,302.9560058594,2025-01-01 00:19:50
0.0,0.0,0.0,6.0,4.0,0.0,303.04199829099997,2025-01-01 00:19:55
0.0,0.0,0.0,6.0,4.0,0.0,302.91199340820003,2025-01-01 00:20:00
0.0,0.0,0.0,6.0,4.0,0.0,303.335998535,2025-01-01 00:20:05
0.0,0.0,0.0,6.0,4.0,0.0,302.6319946288,2025-01-01 00:20:10
0.0,0.0,0.0,6.0,4.0,0.0,303.171990967,2025-01-01 00:20:15
0.0,0.0,0.0,6.0,4.0,0.0,304.0579956054,2025-01-01 00:20:20
0.0,0.0,0.0,6.2,4.0,0.0,305.9580017088,2025-01-01 00:20:25
0.0,0.0,0.0,6.0,4.0,0.0,305.6059997558,2025-01-01 00:20:30
0.0,0.0,0.0,6.0,4.0,0.0,304.3960021974,2025-01-01 00:20:35
0.0,0.0,0.0,6.0,4.0,0.0,307.0420043946,2025-01-01 00:20:40
0.0,0.0,0.0,6.0,4.2,0.0,304.7679992674,2025-01-01 00:20:45
0.0,0.0,0.0,6.0,4.0,0.0,304.1940002442,2025-01-01 00:20:50
0.0,0.0,0.0,6.0,4.4,0.0,303.8280029296,2025-01-01 00:20:55
0.0,0.0,0.0,6.0,4.4,0.0,303.5119995118,2025-01-01 00:21:00
0.0,0.0,0.0,6.0,4.2,0.0,304.0679992676,2025-01-01 00:21:05
0.0,0.0,0.0,6.2,4.0,0.0,302.8300109862,2025-01-01 00:21:10
0.0,0.0,0.0,6.0,4.0,0.0,303.6559936522,2025-01-01 00:21:15
0.0,0.0,0.0,6.0,4.0,0.0,303.20399780259993,2025-01-01 00:21:20
0.0,0.0,0.0,6.0,4.0,0.0,303.397998047,2025-01-01 00:21:25
0.0,0.0,0.0,6.0,4.0,0.0,305.0759948732,2025-01-01 00:21:30
0.0,0.0,0.0,6.0,4.0,0.0,306.15,2025-01-01 00:21:35
0.0,0.0,0.0,6.0,4.0,0.0,305.014001465,2025-01-01 00:21:40
0.0,0.0,0.0,6.0,4.4,0.0,305.983996582,2025-01-01 00:21:45
0.0,0.0,0.0,6.0,4.0,0.0,305.55000610340005,2025-01-01 00:21:50
0.0,0.0,0.0,6.0,4.0,0.0,303.8440063476,2025-01-01 00:21:55
0.0,0.0,0.0,6.0,4.0,0.0,303.7519958496,2025-01-01 00:22:00
0.0,0.0,0.0,6.0,4.0,0.0,303.65400390639996,2025-01-01 00:22:05
0.0,0.0,0.0,6.0,4.2,0.0,304.8999999998,2025-01-01 00:22:10
0.0,0.0,0.0,6.0,4.2,0.0,304.23800048820004,2025-01-01 00:22:15
0.0,0.0,0.0,6.0,4.0,0.0,304.2719970706,2025-01-01 00:22:20
0.0,0.0,0.0,6.0,4.2,0.0,305.09399414079996,2025-01-01 00:22:25
0.0,0.0,0.0,6.0,4.0,0.0,304.0340087894,2025-01-01 00:22:30
0.0,0.0,0.0,6.0,4.2,0.0,303.6960021972,2025-01-01 00:22:35
0.0,0.0,0.0,6.0,4.0,0.0,305.9540039064,2025-01-01 00:22:40
0.0,0.0,0.0,6.0,4.0,0.0,306.52398681660003,2025-01-01 00:22:45
0.0,0.0,0.0,6.0,4.2,0.0,307.0700073244,2025-01-01 00:22:50
0.0,0.0,0.0,6.0,4.0,0.0,306.6440002442,2025-01-01 00:22:55
0.0,0.0,0.0,6.0,4.0,0.0,306.967993164,2025-01-01 00:23:00
0.0,0.0,0.0,6.0,4.6,0.0,303.5660156252,2025-01-01 00:23:05
0.0,0.0,0.0,6.0,4.2,0.0,304.07799682620004,2025-01-01 00:23:10
0.0,0.0,0.0,6.0,4.0,0.0,303.2960021974,2025-01-01 00:23:15
0.0,0.0,0.0,6.0,4.0,0.0,303.6260070802,2025-01-01 00:23:20
0.0,0.0,0.0,6.2,4.0,0.0,303.58798828119996,2025-01-01 00:23:25
0.0,0.0,0.0,6.0,4.0,0.0,303.6999938966,2025-01-01 00:23:30
0.0,0.0,0.0,6.0,4.2,0.0,303.441998291,2025-01-01 00:23:35
0.0,0.0,0.0,6.0,4.0,0.0,302.9580078126,2025-01-01 00:23:40
0.0,0.0,0.0,6.0,4.0,0.0,303.8519958494,2025-01-01 00:23:45
0.0,0.0,0.0,6.2,4.0,0.0,305.3959960936,2025-01-01 00:23:50
0.0,0.0,0.0,6.0,4.0,0.0,305.39201049819997,2025-01-01 00:23:55
0.0,0.0,0.0,6.2,4.0,0.0,306.4500061036,2025-01-01 00:24:00
0.0,0.0,0.0,6.0,4.0,0.0,307.1820007324,2025-01-01 00:24:05
0.0,0.0,0.0,6.0,4.0,0.0,305.5799987792,2025-01-01 00:24:10
0.0,0.0,0.0,6.0,4.0,0.0,304.7759887698,2025-01-01 00:24:15
0.0,0.0,0.0,6.0,4.2,0.0,303.6559997558,2025-01-01 00:24:20
0.0,0.0,0.0,6.0,4.2,0.0,303.9180114746,2025-01-01 00:24:25
0.0,0.0,0.0,6.0,4.0,0.0,304.3879943848,2025-01-01 00:24:30
0.0,0.0,0.0,6.0,4.0,0.0,303.62799682599996,2025-01-01 00:24:35
0.0,0.0,0.0,6.0,4.2,0.0,303.9559997558,2025-01-01 00:24:40
0.0,0.0,0.0,6.0,4.0,0.0,303.8559997558,2025-01-01 00:24:45
0.0,0.0,0.0,6.0,4.0,0.0,303.754003906,2025-01-01 00:24:50
0.0,0.0,0.0,6.0,4.0,0.0,304.1219970702,2025-01-01 00:24:55
0.0,0.0,0.0,6.0,4.2,0.0,305.34000244180004,2025-01-01 00:25:00
0.0,0.0,0.0,6.0,4.0,0.0,306.9379943846,2025-01-01 00:25:05
0.0,0.0,0.0,6.0,4.2,0.0,307.65798339820003,2025-01-01 00:25:10
0.0,0.0,0.0,6.0,4.0,0.0,305.883996582,2025-01-01 00:25:15
0.0,0.0,0.0,6.0,4.0,0.0,305.53400268539997,2025-01-01 00:25:20
0.0,0.0,0.0,6.0,4.0,0.0,304.9739929198,2025-01-01 00:25:25
0.0,0.0,0.0,6.0,4.0,0.0,302.8780029298,2025-01-01 00:25:30
0.0,0.0,0.0,6.0,4.0,0.0,302.502001953,2025-01-01 00:25:35
0.0,0.0,0.0,6.0,4.0,0.0,302.6619934082,2025-01-01 00:25:40
0.0,0.0,0.0,6.0,4.0,0.0,248.416003418,2025-01-01 00:25:45
0.0,0.0,0.0,6.0,4.0,0.0,164.3540008544,2025-01-01 00:25:50
0.0,0.0,0.0,6.0,4.0,0.0,164.2020019532,2025-01-01 00:25:55
0.0,0.0,0.0,6.0,4.0,0.0,164.33599548360002,2025-01-01 00:26:00
0.0,0.0,0.0,6.0,4.0,0.0,164.3279968262,2025-01-01 00:26:05
0.0,0.0,0.0,6.0,4.0,0.0,165.6940032956,2025-01-01 00:26:10
