dish washer,electric space heater,electric stove,fridge,microwave,washer dryer,main,timestamp
1137.0,0.0,0.0,6.0,4.0,1.6,1317.0059814420001,2025-01-01 00:12:10
1134.0,0.0,0.0,6.0,4.0,1.4,1313.04802246,2025-01-01 00:12:15
1132.0,0.0,0.0,6.0,4.0,1.6,1309.23803711,2025-01-01 00:12:20
1134.6,0.0,0.0,6.0,4.0,1.8,1313.6420166,2025-01-01 00:12:25
1133.2,0.0,0.0,6.0,4.0,1.8,1310.4559814460001,2025-01-01 00:12:30
1130.8,0.0,0.0,6.0,4.0,2.0,1310.0180175780001,2025-01-01 00:12:35
1129.6,0.0,0.0,6.0,4.0,2.0,1306.909960936,2025-01-01 00:12:40
1134.0,0.0,0.0,6.0,4.0,1.4,1313.1280029280001,2025-01-01 00:12:45
1133.2,0.0,0.0,6.0,4.0,1.2,1313.719995118,2025-01-01 00:12:50
1131.2,0.0,0.0,6.0,4.0,2.0,1306.715991208,2025-01-01 00:12:55
1130.8,0.0,0.0,6.0,4.0,1.6,1307.0200195319999,2025-01-01 00:13:00
1134.2,0.0,0.0,6.0,4.0,2.0,1310.669995118,2025-01-01 00:13:05
1134.8,0.0,0.0,6.0,4.0,1.4,1314.4579833980001,2025-01-01 00:13:10
1135.0,0.0,0.0,6.0,4.0,1.6,1313.822021486,2025-01-01 00:13:15
1133.8,0.0,0.0,6.0,4.0,1.6,1312.909960938,2025-01-01 00:13:20
1130.8,0.0,0.0,6.0,4.0,2.0,1312.4780273420001,2025-01-01 00:13:25
1131.6,0.0,0.0,6.0,4.0,2.0,1312.255957028,2025-01-01 00:13:30
1134.6,0.0,0.0,6.0,4.0,2.0,1316.194042968,2025-01-01 00:13:35
1134.0,0.0,0.0,6.0,4.0,2.0,1317.223974606,2025-01-01 00:13:40
1135.6,0.0,0.0,6.0,4.0,2.0,1317.26401367,2025-01-01 00:13:45
1135.0,0.0,0.0,6.0,4.0,2.0,1317.01999512,2025-01-01 00:13:50
1133.8,0.0,0.0,6.0,4.0,1.4,1316.55,2025-01-01 00:13:55
1135.4,0.0,0.0,6.0,4.0,1.8,1315.624023438,2025-01-01 00:14:00
1133.8,0.0,0.0,6.0,4.0,1.4,1316.4540039059998,2025-01-01 00:14:05
1132.2,0.0,0.0,6.0,4.0,2.0,1312.98395996,2025-01-01 00:14:10
1131.8,0.0,0.0,6.0,4.0,2.0,1311.162036132,2025-01-01 00:14:15
1131.6,0.0,0.0,6.0,4.0,1.4,1311.90998535,2025-01-01 00:14:20
1130.4,0.0,0.0,6.0,4.0,2.0,1312.2319824219999,2025-01-01 00:14:25
1129.4,0.0,0.0,6.0,4.0,1.4,1310.6100097639999,2025-01-01 00:14:30
1131.6,0.0,0.0,6.0,4.0,2.0,1308.59399414,2025-01-01 00:14:35
1130.8,0.0,0.0,6.0,4.0,1.8,1309.595971678,2025-01-01 00:14:40
1131.4,0.0,0.0,6.0,4.0,2.0,1311.5439941440002,2025-01-01 00:14:45
1133.8,0.0,0.0,6.0,4.0,1.4,1311.8499755879998,2025-01-01 00:14:50
1130.0,0.0,0.0,6.0,4.0,1.6,1310.254028318,2025-01-01 00:14:55
1131.4,0.0,0.0,6.0,4.0,1.6,1311.372021484,2025-01-01 00:15:00
1132.2,0.0,0.0,6.0,4.0,1.6,1309.123974612,2025-01-01 00:15:05
1133.2,0.0,0.0,6.0,4.0,1.8,1309.259985348,2025-01-01 00:15:10
1133.2,0.0,0.0,6.0,4.0,2.0,1309.9399902339999,2025-01-01 00:15:15
1131.6,0.0,0.0,6.0,4.0,1.4,1308.80595703,2025-01-01 00:15:20
1131.2,0.0,0.0,6.0,4.0,2.0,1309.0100097660002,2025-01-01 00:15:25
1131.6,0.0,0.0,6.0,4.0,1.4,1305.447998046,2025-01-01 00:15:30
1131.6,0.0,0.0,6.0,4.0,1.4,1307.358056642,2025-01-01 00:15:35
1129.6,0.0,0.0,6.0,4.0,1.6,1308.621972656,2025-01-01 00:15:40
1129.4,0.0,0.0,6.0,4.0,1.4,1305.990014648,2025-01-01 00:15:45
1129.2,0.0,0.0,6.0,4.0,1.8,1307.384008788,2025-01-01 00:15:50
1128.8,0.0,0.0,6.0,4.0,1.6,1309.586035156,2025-01-01 00:15:55
1128.4,0.0,0.0,6.0,4.0,1.2,1310.171997072,2025-01-01 00:16:00
1128.8,0.0,0.0,6.0,4.0,1.4,1309.0019775360001,2025-01-01 00:16:05
407.2,0.0,0.0,6.8,4.0,1.6,581.5400024421999,2025-01-01 00:16:10
227.0,0.0,0.0,6.4,4.0,0.0,397.26000976579996,2025-01-01 00:16:15
227.4,0.0,0.0,6.0,4.0,0.0,397.6720092772,2025-01-01 00:16:20
226.4,0.0,0.0,6.8,4.0,0.0,397.29001464839996,2025-01-01 00:16:25
226.4,0.0,0.0,7.0,4.0,0.0,397.88200683599996,2025-01-01 00:16:30
227.4,0.0,0.0,6.8,4.0,0.0,397.35399169920004,2025-01-01 00:16:35
227.8,0.0,0.0,6.8,4.0,0.0,397.7179992676,2025-01-01 00:16:40
47.2,0.0,0.0,6.8,4.0,0.0,264.3460083006,2025-01-01 00:16:45
138.4,0.0,0.0,6.6,4.0,0.0,309.3639923098,2025-01-01 00:16:50
227.6,0.0,0.0,6.8,4.0,0.0,398.4719970702,2025-01-01 00:16:55
226.8,0.0,0.0,6.4,4.0,0.0,400.4780029298,2025-01-01 00:17:00
226.6,0.0,0.0,6.2,4.0,0.0,401.4280029298,2025-01-01 00:17:05
226.4,0.0,0.0,7.0,4.0,0.0,399.668005371,2025-01-01 00:17:10
227.2,0.0,0.0,6.6,4.0,0.0,399.85201416,2025-01-01 00:17:15
227.4,0.0,0.0,7.0,4.0,0.0,402.649987793,2025-01-01 00:17:20
227.2,0.0,0.0,6.8,4.0,0.0,401.90400390599996,2025-01-01 00:17:25
228.2,0.0,0.0,6.4,4.0,0.0,401.3720092772,2025-01-01 00:17:30
227.6,0.0,0.0,7.0,4.0,0.0,399.63800048819996,2025-01-01 00:17:35
228.2,0.0,0.0,6.8,4.0,0.0,398.1939941404,2025-01-01 00:17:40
226.6,0.0,0.0,7.0,4.0,0.0,397.9099975588,2025-01-01 00:17:45
227.6,0.0,0.0,7.0,4.0,0.0,398.5280029296,2025-01-01 00:17:50
227.6,0.0,0.0,7.0,4.0,0.0,399.63000488299997,2025-01-01 00:17:55
228.8,0.0,0.0,6.8,4.0,0.0,398.8280029296,2025-01-01 00:18:00
227.0,0.0,0.0,6.8,4.0,0.0,399.4220031738,2025-01-01 00:18:05
227.6,0.0,0.0,7.0,4.0,0.0,402.0039978026,2025-01-01 00:18:10
229.4,0.0,0.0,6.2,4.0,0.0,401.5679992672,2025-01-01 00:18:15
227.8,0.0,0.0,6.8,4.0,0.0,402.1139953612,2025-01-01 00:18:20
228.0,0.0,0.0,6.8,4.0,0.0,401.6899963378,2025-01-01 00:18:25
228.6,0.0,0.0,6.6,4.0,0.0,400.9640014648,2025-01-01 00:18:30
138.0,0.0,0.0,6.6,4.0,0.0,310.6099975586,2025-01-01 00:18:35
138.0,0.0,0.0,7.0,4.0,0.0,311.111993408,2025-01-01 00:18:40
229.0,0.0,0.0,7.0,4.0,0.0,400.12400512700003,2025-01-01 00:18:45
229.2,0.0,0.0,7.0,4.0,0.0,400.3100097656,2025-01-01 00:18:50
47.4,0.0,0.0,7.0,4.0,0.0,220.4779998778,2025-01-01 00:18:55
229.2,0.0,0.0,6.4,4.0,0.0,400.0999999998,2025-01-01 00:19:00
231.4,0.0,0.0,7.0,4.0,0.0,400.9359924318,2025-01-01 00:19:05
138.4,0.0,0.0,6.8,4.0,0.0,319.4980041502,2025-01-01 00:19:10
93.0,0.0,0.0,6.6,4.0,0.0,265.5160034178,2025-01-01 00:19:15
229.8,0.0,0.0,6.8,4.0,0.0,402.5420043946,2025-01-01 00:19:20
233.4,0.0,0.0,7.0,4.0,0.0,402.03400268539997,2025-01-01 00:19:25
48.0,0.0,0.0,7.0,4.0,0.0,222.90800476080003,2025-01-01 00:19:30
184.0,0.0,0.0,6.8,4.0,0.0,357.8780029298,2025-01-01 00:19:35
229.2,0.0,0.0,6.6,4.0,0.0,402.4820007324,2025-01-01 00:19:40
183.2,0.0,0.0,6.6,4.0,0.0,355.7640014648,2025-01-01 00:19:45
93.4,0.0,0.0,7.0,4.0,0.0,288.94999694840004,2025-01-01 00:19:50
231.8,0.0,0.0,6.6,4.0,0.0,402.26000976579996,2025-01-01 00:19:55
230.0,0.0,0.0,7.0,4.0,0.0,402.52200317380004,2025-01-01 00:20:00
231.4,0.0,0.0,7.0,4.0,0.0,402.5919921876,2025-01-01 00:20:05
230.8,0.0,0.0,6.8,4.0,0.0,402.642010498,2025-01-01 00:20:10
231.2,0.0,0.0,7.0,4.0,0.0,401.8479919434,2025-01-01 00:20:15
229.6,0.0,0.0,6.6,4.0,0.0,401.2060119628,2025-01-01 00:20:20
229.2,0.0,0.0,6.8,4.0,0.0,401.3279968262,2025-01-01 00:20:25
230.4,0.0,0.0,7.0,4.0,0.0,403.0640014646,2025-01-01 00:20:30
228.0,0.0,0.0,7.0,4.0,0.0,405.1019958494,2025-01-01 00:20:35
228.8,0.0,0.0,7.0,4.0,0.0,402.9600036624,2025-01-01 00:20:40
230.8,0.0,0.0,7.0,4.0,0.0,403.7719970702,2025-01-01 00:20:45
229.8,0.0,0.0,7.0,4.0,0.0,403.3260009764,2025-01-01 00:20:50
238.4,0.0,0.0,6.8,4.0,0.0,416.3499999998,2025-01-01 00:20:55
268.0,0.0,0.0,6.6,4.0,0.0,467.9360046386,2025-01-01 00:21:00
220.0,0.0,0.0,7.0,4.0,0.0,444.505999756,2025-01-01 00:21:05
182.0,0.0,0.0,7.0,4.0,0.0,433.8140014648,2025-01-01 00:21:10
65.8,0.0,0.0,6.8,4.0,0.0,312.489993286,2025-01-01 00:21:15
36.6,0.0,0.0,7.0,4.0,0.0,249.19999694799998,2025-01-01 00:21:20
36.8,0.0,0.0,7.0,4.0,0.0,249.1540008546,2025-01-01 00:21:25
31.2,0.0,0.0,7.0,4.0,0.0,235.03200378420001,2025-01-01 00:21:30
7.0,0.0,0.0,6.8,4.0,0.0,179.496005249,2025-01-01 00:21:35
48.2,0.0,0.0,7.0,4.0,0.0,222.36400756839998,2025-01-01 00:21:40
93.2,0.0,0.0,7.0,4.0,0.0,293.2020019532,2025-01-01 00:21:45
39.0,0.0,0.0,7.0,4.0,0.0,250.66599731440002,2025-01-01 00:21:50
38.6,0.0,0.0,6.8,4.0,0.0,252.06400451660002,2025-01-01 00:21:55
31.4,0.0,0.0,6.8,4.0,0.0,236.1359985352,2025-01-01 00:22:00
7.0,0.0,0.0,6.4,4.0,0.0,178.7180023194,2025-01-01 00:22:05
7.0,0.0,0.0,6.8,4.0,0.0,178.63000183100002,2025-01-01 00:22:10
7.0,0.0,0.0,7.0,4.0,0.0,178.49400024419998,2025-01-01 00:22:15
7.0,0.0,0.0,7.0,4.0,0.0,178.2879974362,2025-01-01 00:22:20
7.0,0.0,0.0,7.0,4.0,0.0,178.61200256319998,2025-01-01 00:22:25
529.6,0.0,0.0,6.6,4.0,0.8,722.3900024418,2025-01-01 00:22:30
1153.2,0.0,0.0,6.0,4.0,2.0,1334.638037108,2025-01-01 00:22:35
1143.4,0.0,0.0,6.0,4.0,2.0,1324.8460205079998,2025-01-01 00:22:40
1140.2,0.0,0.0,6.0,4.0,1.6,1323.74599609,2025-01-01 00:22:45
1140.0,0.0,0.0,6.0,4.0,1.8,1324.589965822,2025-01-01 00:22:50
1139.0,0.0,0.0,6.0,4.0,2.0,1323.79794922,2025-01-01 00:22:55
1139.6,0.0,0.0,6.0,4.0,1.4,1325.021997072,2025-01-01 00:23:00
1139.0,0.0,0.0,6.0,4.0,1.4,1323.958032226,2025-01-01 00:23:05
1139.6,0.0,0.0,6.0,4.0,1.4,1326.178027344,2025-01-01 00:23:10
1139.4,0.0,0.0,6.0,4.0,1.8,1325.949999998,2025-01-01 00:23:15
1137.6,0.0,0.0,6.0,4.0,1.8,1321.862011718,2025-01-01 00:23:20
1138.2,0.0,0.0,6.0,4.0,1.8,1323.277978516,2025-01-01 00:23:25
1137.4,0.0,0.0,6.0,4.0,2.0,1321.973974608,2025-01-01 00:23:30
1136.2,0.0,0.0,6.0,4.0,1.6,1319.58803711,2025-01-01 00:23:35
1139.8,0.0,0.0,6.0,4.0,1.6,1323.679956056,2025-01-01 00:23:40
1140.6,0.0,0.0,6.0,4.0,2.0,1325.119970706,2025-01-01 00:23:45
1140.8,0.0,0.0,6.0,4.0,2.0,1324.956054688,2025-01-01 00:23:50
1141.0,0.0,0.0,6.0,4.0,1.2,1325.741992186,2025-01-01 00:23:55
1139.6,0.0,0.0,6.0,4.0,1.4,1325.2120361319999,2025-01-01 00:24:00
1138.4,0.0,0.0,6.0,4.0,1.8,1324.868017576,2025-01-01 00:24:05
1138.8,0.0,0.0,6.0,4.0,1.6,1323.608032226,2025-01-01 00:24:10
1139.6,0.0,0.0,6.0,4.0,1.6,1324.43400879,2025-01-01 00:24:15
1140.8,0.0,0.0,6.0,4.0,2.0,1326.066040036,2025-01-01 00:24:20
1137.8,0.0,0.0,6.0,4.0,1.6,1322.575952148,2025-01-01 00:24:25
1136.0,0.0,0.0,6.0,4.0,1.6,1322.069995118,2025-01-01 00:24:30
1139.0,0.0,0.0,6.0,4.0,1.8,1321.5719726539999,2025-01-01 00:24:35
1138.4,0.0,0.0,6.0,4.0,2.0,1319.03400879,2025-01-01 00:24:40
1137.4,0.0,0.0,6.0,4.0,1.8,1316.42402344,2025-01-01 00:24:45
1135.6,0.0,0.0,6.0,4.0,1.8,1315.7780273419999,2025-01-01 00:24:50
1135.4,0.0,0.0,6.0,4.0,1.4,1316.084008788,2025-01-01 00:24:55
1135.8,0.0,0.0,6.0,4.0,1.6,1314.32800293,2025-01-01 00:25:00
1135.4,0.0,0.0,6.0,4.0,2.0,1316.711987306,2025-01-01 00:25:05
1134.8,0.0,0.0,6.0,4.0,1.6,1318.084033204,2025-01-01 00:25:10
1134.6,0.0,0.0,6.0,4.0,1.8,1316.72199707,2025-01-01 00:25:15
1133.2,0.0,0.0,260.0,4.0,1.4,1612.988012694,2025-01-01 00:25:20
1131.0,0.0,0.0,227.0,4.0,1.0,1534.666015626,2025-01-01 00:25:25
1131.8,0.0,0.0,207.4,4.0,1.0,1515.5320068340002,2025-01-01 00:25:30
1130.8,0.0,0.0,207.0,4.0,1.0,1513.59597168,2025-01-01 00:25:35
1131.8,0.0,0.0,204.2,4.0,1.0,1511.204003906,2025-01-01 00:25:40
1131.2,0.0,0.0,202.8,4.0,1.0,1509.057983398,2025-01-01 00:25:45
1131.6,0.0,0.0,202.6,4.0,1.0,1510.641967774,2025-01-01 00:25:50
